Time,X,Y,Z,VX,VY,VZ,QW,QX,QY,QZ,Mass,MLC,FT,FM,WX,WY,PH,RCS_PP,RCS_PN,RCS_YP,RCS_YN
10.116596779663,-1.8710228659801142,0.0,322.0033226072842,0.0,0.0,-90.57918769072528,0.7996781395632055,0.0,0.6004289096837382,0.0,70.0,0.0,0,0.0,0.0,-1.2018315888757165,1,0.0,0.0,0.0,0.0
10.116796587877687,-1.870879265295177,0.0,321.98472989901336,0.0,0.0,-90.58065971320748,0.7997502208994701,0.0,0.6003328965253537,0.0,70.0,0.0,0,0.0,0.0,-1.2016600271481488,1,0.0,0.0,0.0,0.0
10.116848349423822,-1.8708420486523623,0.0,321.97991331281673,0.0,0.0,-90.5810410469226,0.799768890454765,0.0,0.6003080245507523,0.0,70.0,0.0,0,0.0,0.0,-1.2016155840274294,1,0.0,0.0,0.0,0.0
10.116887891560504,-1.8708136136927638,0.0,321.97623377644913,0.0,0.0,-90.58133235797199,0.7997831515082287,0.0,0.6002890245896872,0.0,70.0,0.0,0,0.0,0.0,-1.2015112874608198,1,0.0,0.0,0.0,0.0
10.116923823357626,-1.8707877728184754,0.0,321.9728901927207,0.0,0.0,-90.58159707069878,0.7997961091324179,0.0,0.6002717603685166,0.0,70.0,0.0,0,0.0,0.0,-1.201480436433056,1,0.0,0.0,0.0,0.0
10.117283141328842,-1.8705291897143046,0.0,321.93945401912015,0.0,0.0,-90.58424416790064,0.7999256465831903,0.0,0.6000991271596195,0.0,70.0,0.0,0,0.0,0.0,-1.2011719370756813,1,0.0,0.0,0.0,0.0
10.117483088439716,-1.8703851606102284,0.0,321.9208477650825,0.0,0.0,-90.58571715554329,0.7999976988280414,0.0,0.6000030702830701,0.0,70.0,0.0,0,0.0,0.0,-1.201000277247432,1,0.0,0.0,0.0,0.0
10.117534847949885,-1.8703478603953365,0.0,321.91603120755053,0.0,0.0,-90.5860984592143,0.8000163471478536,0.0,0.5999782052503885,0.0,70.0,0.0,0,0.0,0.0,-1.2009558413578478,1,0.0,0.0,0.0,0.0
10.117574381280704,-1.8703193668296927,0.0,321.9123523677936,0.0,0.0,-90.58638969389892,0.800030589367874,0.0,0.5999592140762274,0.0,70.0,0.0,0,0.0,0.0,-1.2008515722068243,1,0.0,0.0,0.0,0.0
10.117610302733672,-1.8702934744003779,0.0,321.9090096350411,0.0,0.0,-90.58665431997834,0.8000435290359318,0.0,0.5999419589652023,0.0,70.0,0.0,0,0.0,0.0,-1.2008207338679617,1,0.0,0.0,0.0,0.0
10.117969517263349,-1.8700343762271188,0.0,321.8755819714755,0.0,0.0,-90.58930055072278,0.800172886976185,0.0,0.599769416882413,0.0,70.0,0.0,0,0.0,0.0,-1.2005123614463582,1,0.0,0.0,0.0,0.0
10.118169376026268,-1.8698900831196368,0.0,321.8569833181548,0.0,0.0,-90.59077282943593,0.8002448282898086,0.0,0.59967342551983,0.0,70.0,0.0,0,0.0,0.0,-1.2003407987172723,1,0.0,0.0,0.0,0.0
10.118218979170988,-1.869854255729491,0.0,321.8523672706374,0.0,0.0,-90.59113823313116,0.8002626800998128,0.0,0.5996496021167169,0.0,70.0,0.0,0,0.0,0.0,-1.2002982193521305,1,0.0,0.0,0.0,0.0
10.118262046010564,-1.8698231458628611,0.0,321.8483594840883,0.0,0.0,-90.59145548600895,0.8002781777756601,0.0,0.5996289191286067,0.0,70.0,0.0,0,0.0,0.0,-1.2001863657140728,1,0.0,0.0,0.0,0.0
10.11830511285014,-1.8697920320422616,0.0,321.8443516907484,0.0,0.0,-90.5917727381014,0.8002936741495649,0.0,0.5996082367641912,0.0,70.0,0.0,0,0.0,0.0,-1.2001493977255764,1,0.0,0.0,0.0,0.0
10.118735781245894,-1.8694806444721088,0.0,321.80427327444414,0.0,0.0,-90.59494521583073,0.8004485822459788,0.0,0.5994014261408416,0.0,70.0,0.0,0,0.0,0.0,-1.1997797336840061,1,0.0,0.0,0.0,0.0
10.118950979241756,-1.8693248794044917,0.0,321.7842464124356,0.0,0.0,-90.59653042194957,0.8005259494057483,0.0,0.599298095114024,0.0,70.0,0.0,0,0.0,0.0,-1.1995950293831024,1,0.0,0.0,0.0,0.0
10.119000855007497,-1.8692887639138247,0.0,321.77960482426806,0.0,0.0,-90.59689781740951,0.8005438760388606,0.0,0.5992741484629133,0.0,70.0,0.0,0,0.0,0.0,-1.1994654972508552,1,0.0,0.0,0.0,0.0
10.119050730773239,-1.8692526431369227,0.0,321.7749632269948,0.0,0.0,-90.59726521181611,0.8005618009271249,0.0,0.5992502026496034,0.0,70.0,0.0,0,0.0,0.0,-1.1994226903469702,1,0.0,0.0,0.0,0.0
10.119549488430653,-1.8688911017445449,0.0,321.72854660676154,0.0,0.0,-90.60093909794674,0.8007409752437715,0.0,0.5990107620443276,0.0,70.0,0.0,0,0.0,0.0,-1.1989946426706706,1,0.0,0.0,0.0,0.0
10.11977793277829,-1.86872530372912,0.0,321.7072861601013,0.0,0.0,-90.60262180088876,0.8008229966154204,0.0,0.5989011024962057,0.0,70.0,0.0,0,0.0,0.0,-1.19879859837887,1,0.0,0.0,0.0,0.0
10.11980857981857,-1.8687030513655807,0.0,321.7044339378274,0.0,0.0,-90.602847542875,0.8008339980617469,0.0,0.5988863915866767,0.0,70.0,0.0,0,0.0,0.0,-1.1987722986028309,1,0.0,0.0,0.0,0.0
10.119839226858852,-1.8686807969237873,0.0,321.7015817118147,0.0,0.0,-90.6030732844635,0.8008449988937406,0.0,0.5988716809352042,0.0,70.0,0.0,0,0.0,0.0,-1.1986914778874258,1,0.0,0.0,0.0,0.0
10.119868517984658,-1.8686595257158811,0.0,321.6988556750573,0.0,0.0,-90.6032890382138,0.8008555121587358,0.0,0.5988576217468067,0.0,70.0,0.0,0,0.0,0.0,-1.1986663419744699,1,0.0,0.0,0.0,0.0
10.120161429242716,-1.8684466988430568,0.0,321.6715950842194,0.0,0.0,-90.60544655573422,0.8009606191112402,0.0,0.5987170359295042,0.0,70.0,0.0,0,0.0,0.0,-1.1984149902517478,1,0.0,0.0,0.0,0.0
10.120345073677004,-1.868313157935431,0.0,321.65450350346157,0.0,0.0,-90.60679922022176,0.80102649342472,0.0,0.598628899495313,0.0,70.0,0.0,0,0.0,0.0,-1.1982574089727254,1,0.0,0.0,0.0,0.0
10.120382369332056,-1.8682860279125157,0.0,321.6510324203858,0.0,0.0,-90.6070739260026,0.8010398691954081,0.0,0.5986110009335577,0.0,70.0,0.0,0,0.0,0.0,-1.198159058061328,1,0.0,0.0,0.0,0.0
10.12041663936647,-1.868261096938324,0.0,321.6478429278251,0.0,0.0,-90.60732634567944,0.8010521586446009,0.0,0.5985945552793622,0.0,70.0,0.0,0,0.0,0.0,-1.198129652490096,1,0.0,0.0,0.0,0.0
10.120759339710608,-1.8680116303467535,0.0,321.6159476966609,0.0,0.0,-90.60985051509387,0.8011750179820459,0.0,0.598430107064092,0.0,70.0,0.0,0,0.0,0.0,-1.1978356069558176,1,0.0,0.0,0.0,0.0
10.120955124736058,-1.8678689819226721,0.0,321.597725672081,0.0,0.0,-90.6112925531056,0.8012451789524347,0.0,0.5983361644466705,0.0,70.0,0.0,0,0.0,0.0,-1.1976676267857087,1,0.0,0.0,0.0,0.0
10.120998961132797,-1.8678370301075775,0.0,321.5936457238802,0.0,0.0,-90.61161542414638,0.8012608851828341,0.0,0.5983151313106609,0.0,70.0,0.0,0,0.0,0.0,-1.1976300167442802,1,0.0,0.0,0.0,0.0
10.121037956263125,-1.867808603454709,0.0,321.59001635631193,0.0,0.0,-90.61190263681142,0.8012748557814651,0.0,0.59829642149328,0.0,70.0,0.0,0,0.0,0.0,-1.197527188250543,1,0.0,0.0,0.0,0.0
10.12107346627339,-1.8677827153678366,0.0,321.58671135474737,0.0,0.0,-90.61216417979776,0.8012875764776837,0.0,0.5982793847875693,0.0,70.0,0.0,0,0.0,0.0,-1.1974967223979356,1,0.0,0.0,0.0,0.0
10.121428566376046,-1.8675236664510195,0.0,321.5536610111064,0.0,0.0,-90.61477958029097,0.8014147457222882,0.0,0.5981090266984376,0.0,70.0,0.0,0,0.0,0.0,-1.1971920748491647,1,0.0,0.0,0.0,0.0
10.12162715958591,-1.8673786576649762,0.0,321.53517702276554,0.0,0.0,-90.6162422453455,0.8014858364726499,0.0,0.5980137593843546,0.0,70.0,0.0,0,0.0,0.0,-1.1970217064383748,1,0.0,0.0,0.0,0.0
10.12167867431612,-1.867341027049132,0.0,321.5303822781571,0.0,0.0,-90.6166216553662,0.8015042737863907,0.0,0.5979890480447135,0.0,70.0,0.0,0,0.0,0.0,-1.196977514194027,1,0.0,0.0,0.0,0.0
10.121718040877035,-1.8673122664775264,0.0,321.52671821972655,0.0,0.0,-90.61691159241147,0.8015183620834434,0.0,0.5979701645754127,0.0,70.0,0.0,0,0.0,0.0,-1.196873710505397,1,0.0,0.0,0.0,0.0
10.121753817321832,-1.8672861267504022,0.0,321.5233883105257,0.0,0.0,-90.61717508747033,0.8015311642427949,0.0,0.5979530041958664,0.0,70.0,0.0,0,0.0,0.0,-1.1968430199318068,1,0.0,0.0,0.0,0.0
10.1221115817698,-1.8670245592730899,0.0,321.4900888856582,0.0,0.0,-90.61981000824532,0.8016591475787044,0.0,0.5977814095324955,0.0,70.0,0.0,0,0.0,0.0,-1.1965361253901983,1,0.0,0.0,0.0,0.0
10.122310719559492,-1.8668788323699834,0.0,321.4715535960363,0.0,0.0,-90.62127662657632,0.8017303551563171,0.0,0.5976859042174223,0.0,70.0,0.0,0,0.0,0.0,-1.1963653114869524,1,0.0,0.0,0.0,0.0
10.12236390704712,-1.8668398941313655,0.0,321.46660299471483,0.0,0.0,-90.62166834117018,0.801749370262638,0.0,0.5976603966825436,0.0,70.0,0.0,0,0.0,0.0,-1.1963196900642084,1,0.0,0.0,0.0,0.0
10.122405011736435,-1.8668097982168148,0.0,321.46277703487044,0.0,0.0,-90.62197106769,0.801764063969734,0.0,0.5976406848650854,0.0,70.0,0.0,0,0.0,0.0,-1.1962129594076898,1,0.0,0.0,0.0,0.0
10.122446116425749,-1.8667796987638656,0.0,321.45895106884865,0.0,0.0,-90.62227379349424,0.8017787564957883,0.0,0.5976209736206882,0.0,70.0,0.0,0,0.0,0.0,-1.196177702561883,1,0.0,0.0,0.0,0.0
10.122857163318894,-1.8664784800661982,0.0,321.4206909693451,0.0,0.0,-90.62530101218016,0.8019256312931329,0.0,0.5974238732712162,0.0,70.0,0.0,0,0.0,0.0,-1.1958251489515708,1,0.0,0.0,0.0,0.0
10.123067879297711,-1.8663239076671294,0.0,321.4010772908867,0.0,0.0,-90.62685283498935,0.8020008885160617,0.0,0.5973228417687703,0.0,70.0,0.0,0,0.0,0.0,-1.1956444290106258,1,0.0,0.0,0.0,0.0
