baseline_ignition_altitude,ascent_twr,descent_velocity,current_altitude,vertical_acceleration,lateral_velocity_x,lateral_velocity_y,lateral_position_x,lateral_position_y,pitch_angle,roll_angle,yaw_angle,omega_x,omega_y,omega_z,inferred_mass,inferred_drag_coeff,estimated_drag_area,air_density,ambient_temp,wind_speed,dynamic_pressure,time_since_apogee,thrust_available,burn_time_remaining,predicted_ignition_altitude,rocket_class,fault_type,TARGET_correction
43,13.784180215019695,-31.439893873636002,588.1378714925602,-10.014919655369045,0.07260454322033896,-0.4591436229561758,-9.336759131845547,-3.823956934777253,0.1303334101621598,-0.16218555082567165,-0.10558070639362882,-0.15465601918538793,0.4050699448099129,-0.015939410126631047,1.6734600918739762,0.21939224407652333,0.0003985728520236651,0.9990333015608464,13.517718938498783,3.2841923422148867,468.7425490860267,5.0,234.19926786287922,1.7389271409893043,5.0,Small,wind_gust,2
43,14.474233818538778,-31.12257040375176,588.7435007502885,-9.950443416490526,0.22709658499360555,-0.27664959725328764,4.348029600528301,6.778189294024754,0.1051965920431138,-0.12286390578245064,-0.22956140931569174,-0.16677926370925097,0.379001207416969,-0.011077916622235817,1.7722405179137404,0.19722076645447725,0.00038441033556909217,0.9990333015608464,13.085056078072277,4.891503959233653,468.7425490860267,5.0,236.17075948780013,1.7389271409893043,5.0,Small,thrust_var,7
43,14.029922340121473,-30.530883441098148,588.4267916598301,-9.765533681467478,-0.1882256653132431,-0.14861677287937405,2.0941970693424348,-1.9464409586374645,0.022777627205058083,-0.27167148765195837,-0.16398365144016533,-0.1679198318217574,0.41076005418149997,-0.03294235258014515,1.768967084479053,0.1684793687985183,0.0003397165143810383,0.9990333015608464,15.828241537249395,2.1035669340318,468.7425490860267,5.0,231.75234242742914,1.7389271409893043,5.0,Small,wind_gust,2
43,15.603994880981745,-31.042425654381802,586.6265572351795,-10.078050548077861,-0.33762570232406663,-0.044711000018858964,-0.03326727315618673,-6.5957252260097246,0.12474680238747202,-0.2245643910785765,-0.13684895591024562,-0.17278176907909773,0.38661648820055794,-0.02087166665064642,1.6475255058678901,0.19177321709751521,0.0003739672992642142,0.9990333015608464,15.652546134575767,-1.3551324254674142,468.7425490860267,5.0,236.40618123336978,1.7389271409893043,5.0,Small,thrust_var,7
71,10.67308616715279,-47.990891245689596,808.0202888009084,-10.536591184826401,-0.48675708905932563,0.10229650568314011,0.12785668204716746,-7.054252652028914,-0.2922810164199979,0.08630144893200961,-0.14270358718530268,0.3635112053098609,0.46328203989817995,-0.12228100190163436,4.061093130225418,0.22101622935922605,0.0009207821325335634,1.215152897523046,-9.48671692573259,-1.2068725098055255,1402.9733831417993,5.0,350.50460711149145,3.416200835329998,16.675306949080028,Medium,thrust_var,9
71,10.130419659667332,-48.678971049465474,810.3819768951736,-10.778428928470877,-0.15681690615571184,0.31470276775106676,-3.521718452713796,-7.042306481817798,-0.2846873111177677,0.0660846963522127,-0.25486458932765155,0.37933356283336095,0.42529616805479553,-0.10972612003734666,3.862568289787828,0.1951643444064804,0.0008953001923665444,1.215152897523046,-6.573382194161764,-0.07526940484969673,1402.9733831417993,5.0,374.65685785709815,3.416200835329998,16.675306949080028,Medium,thrust_var,18
71,9.935833887876047,-48.72476754052596,811.9367813438121,-10.723908604609932,-0.2382907725490565,0.4862304070401823,3.0869490486016264,-6.000849982008046,-0.25908058976156645,0.024664462790538605,-0.17597777276034626,0.3680136193281565,0.4556172469289184,-0.12129495965624562,4.079619655025057,0.2063396579840235,0.0008749683599906942,1.215152897523046,-7.378356162183852,-0.13796132069158404,1402.9733831417993,5.0,309.2971470473141,3.416200835329998,16.675306949080028,Medium,thrust_var,12
71,10.775540867794804,-47.26816694364225,806.526407073633,-10.475317143427263,-0.04743044702105958,0.241977974374106,1.918069769083854,-11.848607047422238,-0.22425650675641445,0.04571211692974531,-0.2625613700607797,0.36759584111217714,0.43087530971636245,-0.1346750741944176,4.078581141066823,0.1558111105567866,0.00100124734410715,1.215152897523046,-10.878801858683278,4.162629313530283,1402.9733831417993,5.0,349.6625357089513,3.416200835329998,16.675306949080028,Medium,drag_change,6
71,9.093302001064515,-48.1153612506431,806.0700066052677,-10.71240314575641,0.07079992700319925,0.06980290737413833,-2.400612948981467,11.492344308674166,-0.2702569280237259,-0.030673092573145086,-0.10809420291600812,0.3547428297076184,0.4366685552582684,-0.10366156474301592,4.010623771703761,0.1702767725930889,0.0009674942898385848,1.215152897523046,-3.4799118532105373,1.383241361901735,1402.9733831417993,5.0,377.90301918895045,3.416200835329998,16.675306949080028,Medium,thrust_var,18
71,10.383498639483959,-47.823824221658604,808.3935914338425,-11.17162023387651,0.12888546573977575,0.062306306148933344,1.3578941859768672,-6.383742879101547,-0.26090867946198565,0.08844184145157591,-0.19282087939567014,0.3686006279872435,0.44639864589493733,-0.1263931223252896,3.6206948734324804,0.1741977635891313,0.000956000160838442,1.215152897523046,-8.29620500027599,-0.8689924548646312,1402.9733831417993,5.0,316.307946322017,3.416200835329998,16.675306949080028,Medium,mass_loss,-1
