rocket_class,ascent_twr,descent_velocity,current_altitude,inferred_mass,inferred_drag_coeff,wind_speed,baseline_ignition_altitude,fault_type,TARGET_correction
Micro,25.504752843688333,-22.280090659334007,692.9881093559467,0.1829075391189309,0.4530366104666201,12.430488612220772,26,drag_change,-2
Micro,23.70743032045306,-23.001573196013734,696.829306604043,0.17779063541141224,0.49676405685711306,15.26286572639998,26,mass_loss,-6
Micro,25.805419789601213,-23.700238993051016,694.9076958465419,0.17841356272116068,0.5085207002712471,15.652410938598495,26,mass_loss,-6
Micro,23.921638843488214,-21.87791870935225,692.424133227585,0.18734817593939448,0.5120365223723996,13.447974649483072,26,drag_change,-2
Micro,23.784640914075563,-22.210989657175624,691.7690973056975,0.17305905481743333,0.43131299322360145,12.718902592145119,26,thrust_var,0
Micro,25.315178551003946,-22.33409268008858,694.6900489107825,0.17895832859002178,0.5017802370766874,33.10788784239649,26,wind_gust,-2
Micro,24.494957152919348,-22.618270154827773,695.6138085476272,0.18707397077260143,0.5298208036259634,14.671269705999801,26,thrust_var,0
Micro,24.50728091785047,-21.766224482397096,698.6320245750509,0.18061979886498095,0.47978827960470577,38.20885522884392,26,wind_gust,-4
Heavy,17.648888391772157,-75.25337538071453,959.7995915402578,60.71559071531052,0.5879574820086537,25.07066793892195,16,wind_gust,-6
Heavy,17.232465609208322,-74.69207862808324,958.7861303919435,46.267263875677855,0.4790918948375201,5.335380737597973,16,thrust_var,0
Heavy,17.556736960761175,-74.50163651730944,955.8928060437795,41.68379251709399,0.5362222423745673,4.8707319085945935,16,thrust_var,0
Heavy,17.658658668534375,-74.42525381607545,956.3409246573151,59.88511025940517,0.4195787532715983,6.017037323381723,16,drag_change,-2
Heavy,17.502213747623145,-75.29181628102748,956.8345642667176,59.06443414722984,0.44130908658457607,9.540567866279074,16,drag_change,-2
Heavy,16.97639844176174,-74.5087469980506,956.7313571220834,50.964455311503556,0.46047281859928274,5.5521155894221845,16,thrust_var,0
Heavy,16.56651241907956,-74.5380599833368,957.7704361315097,53.20929942100067,0.6140805728549826,7.2734255373999925,16,mass_loss,-2
Heavy,17.18978370917831,-74.51937872665141,956.8697214299281,55.73822174046496,0.5436253769172905,11.033961408851539,16,wind_gust,0
Heavy,16.483186355440857,-75.1008354922532,958.2279583750026,58.452912033401894,0.542198804842722,6.514647357156529,16,drag_change,0
Heavy,16.765433453395964,-74.20218780553044,955.5776722874346,59.78943225975179,0.5180816748228053,8.335360117350563,16,wind_gust,0
Micro,24.27310068327535,-41.89845960918629,730.420347891301,0.25088454314486497,0.5815905051993473,27.76083221864158,26,wind_gust,-2
Micro,23.49269847137526,-42.271132841083066,730.9492190654189,0.26350128865546907,0.5577971805806752,12.623972306443248,26,mass_loss,-4
Micro,22.865003292023815,-41.931337046331656,730.7015453970217,0.22546356815908714,0.6333508620812682,14.034970278111523,26,thrust_var,0
Micro,22.182942735720655,-41.273089030699786,731.0664717223052,0.26512502174411595,0.5746761585815301,25.709549885568805,26,wind_gust,-4
Micro,26.077026660078666,-40.85736605906535,726.6514412931739,0.2607285049018461,0.5946198804791986,14.60236582011031,26,drag_change,4
Micro,23.595333784334038,-41.479859868571296,730.391109054021,0.2720557160510214,0.59042836682119,10.754595314292358,26,drag_change,-2
Micro,22.614267255599664,-40.8583986084524,730.4949716081691,0.2316914683091654,0.5372099646455035,34.14863600132324,26,wind_gust,0
Micro,23.33128010689788,-41.48489272646919,729.015871095111,0.23140810470889295,0.6011504948164441,30.6846626658873,26,wind_gust,0
Micro,23.881281570516233,-40.87187906869343,731.8854060399517,0.2781558330650808,0.4446467676500121,11.23394427137166,26,mass_loss,-2
Micro,24.252617694953525,-41.146645526736215,733.7478825408377,0.251950454431541,0.5602942289654868,16.085036871444196,26,drag_change,-2
Large,26.966752253389657,-38.37297200624846,580.0218479220788,13.837110715887174,0.5703109811460931,3.858041940221738,12,mass_loss,-2
Large,25.37116364429711,-38.30380708344543,582.7260703745347,11.237042731848236,0.45904348824781116,0.0,12,thrust_var,0
Large,27.863444643091274,-39.06440924375036,582.8986337514613,13.805302219734136,0.3604689814853277,7.317472362239903,12,drag_change,0
Large,25.16089789856523,-37.221813925229085,582.2555252012249,12.708375299604981,0.569670200611677,0.022940847285048083,12,mass_loss,2
Large,27.448504574582365,-38.09306989313672,581.0658249492518,14.272608745063819,0.49415652041863334,11.039186187798077,12,wind_gust,2
Large,25.395633075542687,-37.932787589082075,581.5867497172076,12.528699950416854,0.5061868557161759,12.644356340798634,12,wind_gust,2
Large,27.981076687052873,-37.847243824361975,586.0793642122297,14.328576043236136,0.5383025693931369,14.649584035990515,12,wind_gust,2
Large,27.860945207238267,-37.58471933679669,580.156577948419,14.346449942777165,0.5170919108840284,5.688175883480326,12,mass_loss,-2
Large,25.610613409756187,-37.90336965503647,580.5001286037239,10.887961350771302,0.48169234750504303,2.952038538024299,12,thrust_var,0
Large,26.138811777889988,-38.109136979259965,581.0715247993355,13.710512518240762,0.5115515258886484,20.18661976487346,12,wind_gust,-2
Heavy,13.641368955649732,-61.179512623310536,730.6064738242537,69.91313350227333,0.5134662684512841,12.53923650434748,14,thrust_var,0
Heavy,13.32039681970105,-61.45425851960848,730.3327088424759,93.00849401304563,0.48963773991760673,15.995874384109044,14,drag_change,0
Heavy,14.454403243133418,-60.91255942319901,729.4249033371754,79.79320358251279,0.4347617091458585,11.908173113151836,14,drag_change,0
Heavy,13.698365868455294,-61.91820796109377,730.6211237878301,77.07081393182321,0.5394396921169806,15.229157591695119,14,thrust_var,0
Heavy,13.76459924712307,-61.41916973114061,730.281926940852,89.30315312355367,0.4723278437716795,19.179885675464014,14,wind_gust,2
Heavy,13.021156237731939,-60.83215982287629,729.7310922754885,92.77768304099818,0.5150922010966661,26.596237122252315,14,wind_gust,-4
Heavy,12.892997933171584,-61.032826035419376,733.8330689054518,62.60600065200572,0.5854965106007364,7.3485450311925575,14,thrust_var,0
Heavy,14.28777096548139,-60.92847553699719,732.2911633206481,76.14258423540855,0.49946775346400685,11.966610592961706,14,thrust_var,0
Heavy,14.345578808812053,-61.82939351859645,726.0199008523152,84.4596214649699,0.6211720877930628,8.869998623144005,14,mass_loss,-4
Heavy,12.684164687852899,-60.95861250158675,729.1474066082081,83.62344133708923,0.5472411327553829,17.652515431312715,14,wind_gust,2
Large,9.698179135838512,-68.61213902938228,544.3552968110941,24.271144537239152,0.5238839870519623,10.708315561345557,14,wind_gust,0
Large,10.128332470496986,-69.47571369380044,543.1059645445238,19.376480992981516,0.5456809777576105,0.0,14,thrust_var,0
Large,10.313301251164882,-68.484193015599,540.1099830270798,22.259267261114275,0.453993930957731,12.126103391831826,14,wind_gust,0
Large,11.171546004730873,-69.26578725607668,541.2724404158547,22.101039791552424,0.4759427274365152,13.527354540730304,14,wind_gust,0
Large,9.394715931913039,-68.5341568535073,541.2120918691411,20.229359263019788,0.5613948260601748,11.900141754048216,14,wind_gust,0
Large,9.711626696580113,-69.18625434745255,546.192883153282,22.483371383346654,0.547903939620678,3.082304977794953,14,mass_loss,-4
Large,9.656480732671548,-68.07765231916537,543.3223951305564,21.69482171289386,0.454391046455546,15.705348559097784,14,wind_gust,0
Large,9.951137734817816,-69.26267469407692,544.0481458216717,21.677228661698905,0.4959524940883869,0.8010352197667436,14,mass_loss,-4
Large,10.434556392920372,-68.48744959519496,544.6588584740301,18.679920090283154,0.5328320700046237,4.066392619000419,14,thrust_var,0
Large,10.112452557055454,-68.33844433975086,545.428431300245,19.767967774849456,0.44595589135787167,1.207640238666011,14,thrust_var,0
Medium,9.646448748032265,-79.6081471568764,1133.7382076868596,5.342242368685287,0.5643417809922903,13.516104453963816,121,drag_change,-6
Medium,9.631004816987298,-79.04662458908886,1127.9110594889037,4.703233595008964,0.5192717933922142,16.17587037873206,121,thrust_var,9
Medium,9.55275081381505,-79.29375605196114,1128.3959715066658,5.438707949868714,0.491007996696892,22.725754803546128,121,wind_gust,2
Medium,9.751721433084025,-79.58967640067877,1129.5877547548582,5.752425746749201,0.5393503885626251,11.015987126347945,121,thrust_var,0
Medium,9.530190669027803,-79.24978958734647,1128.906127286389,4.7060971743667,0.5671186971517186,14.59873284347719,121,thrust_var,14
Medium,10.747484534136712,-79.09630708162722,1130.4474840310859,5.555278375130443,0.5383280282612621,29.23550528777107,121,wind_gust,-4
Medium,10.444775585423633,-79.36922855608688,1126.334792171356,4.824073000040153,0.4317253765538237,13.546324097367888,121,thrust_var,19
Medium,9.594372931267902,-79.1350469622046,1125.1258460188587,4.710752089360085,0.5619990058601179,10.291479052295323,121,thrust_var,20
Medium,9.649876865143911,-80.06578758652316,1127.1573084431457,5.495555012849302,0.5090066917201623,11.6689296426999,121,drag_change,2
Medium,9.472882835615538,-79.28186323838186,1129.887865583092,6.074437264020617,0.42934417144565834,8.178057369228203,121,drag_change,0
Heavy,6.982661969287047,-78.93510660690706,718.7435747903132,67.70386626130686,0.5387058400241522,0.32793963095832723,100,thrust_var,10
Heavy,7.28760682975568,-79.30733214515067,716.1490765757143,87.17306453081933,0.5200081932122389,1.0288039379713698,100,drag_change,0
Heavy,7.20287116677043,-79.422642801996,716.9523576916255,74.92527401931034,0.7121703050971419,0.0,100,thrust_var,10
Heavy,7.496389755187682,-78.6351891194394,718.1748400568845,79.81776561543879,0.6369616604655908,0.0,100,thrust_var,0
Heavy,7.323169164163062,-79.18693993344714,716.1494856530037,75.95601555749715,0.6380047066245265,0.0,100,thrust_var,10
Heavy,6.756555257491666,-79.1158748758886,716.7451835637926,83.45415133534493,0.6973893569940001,0.0,100,drag_change,0
Heavy,7.235663984485924,-78.73774139951841,716.6556799402524,82.61075666955259,0.5350458392706662,0.0,100,mass_loss,-10
Heavy,6.88522376980501,-78.70034751523785,717.9155349815765,73.38554465833751,0.5601400990702693,1.5302664448537926,100,thrust_var,0
Heavy,7.244280569678305,-79.35855208548821,717.7715472957894,84.8097939851283,0.5388129118798122,16.4683315333775,100,wind_gust,0
Heavy,7.118837263268529,-78.40577650544223,721.3842661376501,86.25506667042622,0.5841733715601065,0.0,100,thrust_var,0
Large,15.44394179004857,-86.67369946334324,1164.2879314028482,22.221950945170438,0.43764663986735386,25.698695560873468,16,wind_gust,0
Large,13.993963719576946,-86.32337414646885,1166.4558366804235,23.82331795031586,0.3541927497806847,8.300816046346597,16,mass_loss,-6
Large,14.155838477422831,-85.82076399367266,1168.0856656614433,23.30916337170291,0.4149243991394348,23.46163856156115,16,wind_gust,0
Large,14.911613870160174,-86.34016770298595,1171.13635042775,24.636734386559965,0.4057667223948197,17.436070080494975,16,wind_gust,0
Large,14.031241581287652,-87.9267677396192,1166.3242916016861,22.131078873265377,0.38222515914419813,5.3648346448555255,16,thrust_var,0
Large,13.89998806159542,-87.04315780215535,1167.7462918799108,20.26489955149742,0.3898561715964451,5.132372127960959,16,thrust_var,0
Large,12.810121435966789,-87.04426934764868,1167.8792779241558,26.567945226006863,0.4190826050913964,3.747892736819496,16,mass_loss,-6
Large,14.021934320996271,-85.92747391383212,1169.2344015522208,22.271063758237513,0.3546741527479054,5.9759705305373005,16,thrust_var,0
Large,12.910751328140421,-86.53960743036703,1168.9560473296744,24.999267510859333,0.4235288765343268,9.179842036618384,16,drag_change,-6
Large,13.635595524414539,-87.58921638141513,1170.4424304403033,24.170450346344083,0.29631893528083064,7.234509325692988,16,drag_change,-6
Small,23.19512885492165,-78.59013114344387,1056.3017884559658,1.0005526026884006,0.4570289918876094,7.071750518036802,40,thrust_var,10
Small,22.00843247187371,-77.97708742792678,1057.8697472233723,0.9897907260615433,0.46501242235992274,4.458219925793968,40,drag_change,0
Small,23.238299136805637,-78.03145764852903,1059.3096535333216,1.0345399784857459,0.4855393267360397,4.936949553586492,40,drag_change,1
Small,23.500774857244956,-77.26094613738037,1056.153792093,1.0324183278990868,0.5455061265466844,4.283636532481949,40,drag_change,0
Small,23.552166763770433,-77.69813070666015,1058.3583325890152,1.0002356141965694,0.5686302455488567,5.805265088360889,40,mass_loss,0
Small,21.327811443003526,-78.67528385698463,1057.463120058478,1.0445988606564307,0.42807122524380314,4.465789684965348,40,thrust_var,0
Small,23.782815732024993,-77.69050637448088,1056.2165158171504,0.7907928128403722,0.4733079762071871,6.315427528550721,40,thrust_var,10
Small,23.067213944695027,-78.64367282993433,1055.0967657303152,1.0855525807796165,0.52025737608219,23.731723915572562,40,wind_gust,0
Small,21.97780550190403,-78.04534093344006,1058.6707619434483,0.9402562254263449,0.5139237886002779,6.24905022248347,40,mass_loss,-7
Small,24.388481858237405,-78.84332885072861,1060.039054411628,1.0444536633765038,0.500032508521788,13.729787696747762,40,wind_gust,1
Medium,19.974668180053673,-42.7335462449671,628.3955041473264,3.87219764575205,0.330068342486814,12.605211193217848,39,drag_change,4
Medium,20.25795216030967,-42.5561676416763,630.6670696863118,3.8466608216792313,0.44312570998668527,9.025299843471075,39,mass_loss,-2
Medium,22.195154906137883,-42.806661027444484,626.9222783656008,3.4974215828510875,0.4372107720377727,9.685552890005555,39,thrust_var,4
Medium,18.941542872482458,-44.304968906956944,630.0522593117687,4.199274859904846,0.48849159504565054,8.442213565978378,39,mass_loss,-4
Medium,22.12543291946805,-42.97258956629314,628.8856895583347,3.2744605979558052,0.48781540508684845,8.315134942341606,39,thrust_var,4
Medium,22.133624983574144,-43.71101668748394,627.8763551140189,3.4625861691562503,0.38042488341515107,11.374857813873913,39,thrust_var,10
Medium,19.708809236409312,-43.116885043546134,631.8463417997234,4.200995430064385,0.36216502383558236,5.907838086733452,39,drag_change,2
Medium,19.84504212594405,-43.39914647919382,626.7489940697637,3.998880860448895,0.44441366764715523,6.202092088912584,39,mass_loss,-4
Medium,19.71985733412152,-43.602054095041424,629.034386044596,3.8828042988387494,0.39538048314359586,8.809541675837234,39,thrust_var,4
Medium,21.669869305536842,-42.935507764667925,630.7827032356394,3.9739949270563293,0.42445869401061287,24.709963462014304,39,wind_gust,1
Large,16.54403545706193,-40.91287596201025,781.0810606265146,22.879488621072994,0.5207801054321017,17.57856774707136,14,wind_gust,0
Large,16.246133072544286,-41.31016706714021,781.6740638801225,22.65146407663373,0.7530761481598622,2.286582048288171,14,drag_change,-2
Large,16.609633563483005,-40.150227859927355,781.434174213963,23.55892960828044,0.7305384266897471,2.6793163542610814,14,drag_change,-2
Large,16.90364185042123,-41.392979416117456,778.7966381952875,22.647747374045323,0.6124118376969793,1.3246074478678604,14,drag_change,0
Large,18.50200893992996,-40.95392291875321,780.3086530892425,21.15289923193617,0.5109659993791269,7.5797044042625314,14,thrust_var,0
Large,16.865507119497778,-41.35945764707447,779.8962174092628,21.642287966324727,0.49993270262146955,5.422097948071749,14,mass_loss,-2
Large,18.416710676501324,-40.75667832786257,782.2764888125296,22.024480881639406,0.4950808562876994,14.201554530476677,14,wind_gust,0
Large,16.22614745630778,-40.591721312052826,781.738142796997,24.979144675376634,0.49820517212115456,6.920619955685343,14,mass_loss,-2
Large,17.800204516611835,-40.61876005759787,784.337186310985,23.730399750044782,0.5357990333794174,19.48229175988952,14,wind_gust,0
Large,18.997757324851563,-40.937787074336335,783.2431952256431,23.780097824998915,0.5058662738601616,5.5016581521168915,14,drag_change,0
Small,9.95385384089682,-41.10102233977923,590.2067984274879,1.5796852757120994,0.45355173860899595,4.486030985572961,60,mass_loss,-5
Small,11.201409755689735,-41.10476456861436,588.6571534118431,1.5844526267607604,0.3416464139948329,7.760054224933122,60,drag_change,0
Small,11.008219138823105,-40.48785938909356,591.3799821043216,1.4898401202078964,0.5038523367594258,16.47168954390196,60,wind_gust,-5
Small,10.104119105295116,-39.531310443332835,592.1363621083512,1.428562670992319,0.47642377520209334,8.510298886444863,60,thrust_var,3
Small,11.084398320909335,-41.16618826625832,589.7260688853992,1.6740711000400117,0.3927597998599187,6.406525498511222,60,mass_loss,-10
Small,11.108712575955908,-41.16331552540629,591.338000689568,1.399222385132629,0.449359158386028,4.788994708016771,60,mass_loss,-10
Small,12.054919986422549,-40.969108263199374,587.4279543430523,1.579269951217729,0.5473907867319568,5.859076282784658,60,mass_loss,-10
Small,10.870636793667417,-40.83777611826689,589.6713989170977,1.49813887259603,0.545136918145697,8.847980354814478,60,mass_loss,-10
Small,11.005458458071942,-40.92391766962381,589.7291352844544,1.5831272518528159,0.50450467953395,23.756132355070466,60,wind_gust,-5
Small,10.710227558514914,-40.59791625912328,587.2238042384745,1.342703361988752,0.5620013122380633,6.346498051923185,60,thrust_var,3
Large,9.134214673412705,-50.38920594854536,856.980631620821,23.50075647163446,0.46872454052545603,8.787661395934943,12,thrust_var,0
Large,10.037282777891365,-51.33212633065055,857.6460227436188,25.211163126915228,0.5305016570205555,3.5764802999190595,12,drag_change,-2
Large,9.52245825295808,-51.40158366460984,858.5909362768103,20.363520974676725,0.40615419799057106,10.757450763633177,12,thrust_var,0
Large,9.810103595300449,-51.163311292079,859.3237347659389,20.657194433992668,0.4333301835430527,10.626152249796307,12,thrust_var,0
Large,9.668119702171525,-51.31083493349326,860.9787698032553,23.49979982119558,0.38932923238347705,22.5434635031922,12,wind_gust,0
Large,10.253453607368098,-51.94983094281611,855.6554962943252,24.75932019497783,0.3015500306289847,5.9824969665921115,12,drag_change,0
Large,9.117857249721219,-51.17178358249051,854.8986230861016,20.959039134569608,0.446370960623464,5.599094897700899,12,thrust_var,0
Large,10.411232750330011,-51.169893136386904,857.9690458215732,24.73396097613215,0.4588913163032079,14.47903337768858,12,wind_gust,0
Large,9.331852409871928,-50.831966857092965,858.2132497637944,24.360448384852866,0.3009377291445429,7.229757214046695,12,drag_change,0
Large,10.491737223276926,-51.3871445279921,859.1283996838292,23.18471429550309,0.43312119104382896,17.375143240370075,12,wind_gust,0
Micro,15.036078121391036,-21.537742984558093,811.6934294974631,0.32831099518830764,0.5845158776519673,12.193682201058076,40,drag_change,3
Micro,14.737799488120816,-22.179725801691944,809.6789346950005,0.34842137550321584,0.529540442251127,12.346277677186745,40,mass_loss,0
Micro,14.646110556304665,-22.298159066955645,812.0317593405017,0.2816261401980108,0.5868207874045667,9.289819039743612,40,thrust_var,5
Micro,14.87932251588672,-22.342442599380234,817.4246430966587,0.26105494018019865,0.4956475799509287,12.572343693400274,40,thrust_var,5
Micro,14.853998637143732,-21.80758444565223,809.9056631058302,0.33702079173858945,0.5297990059005037,10.024517494724648,40,mass_loss,0
Micro,15.599542485183065,-22.10187155430374,811.1451403084712,0.34172845001035673,0.720092444314916,11.369791359683745,40,mass_loss,0
Micro,13.70863326343166,-21.284646719805483,811.8811135621024,0.3309725194237068,0.5251959534152058,11.855894768429403,40,drag_change,1
Micro,15.292605519865385,-21.716234476930147,817.1655774523467,0.3516667032318103,0.6111876684859403,19.522400125848236,40,wind_gust,0
Micro,14.653299484759355,-22.088150801108615,812.3211775768552,0.3483380576854997,0.5263653822027675,22.2980500494727,40,wind_gust,0
Micro,14.226558626375402,-22.66059581100521,810.8381649098715,0.3058885309397611,0.6226670712612453,11.894246628440557,40,thrust_var,5
Heavy,8.927463910904088,-52.45387892987775,811.9316368342652,70.59863841110125,0.6455216143258559,11.004365138418093,14,wind_gust,0
Heavy,8.055520785021447,-51.56178397529683,815.5199495515769,66.13137438744819,0.49163543346732846,0.0,14,drag_change,-2
Heavy,8.043932327979743,-52.00786172614306,815.4750732471226,73.1095840571155,0.5971033438242151,0.06469610741745246,14,mass_loss,-4
Heavy,8.658093271640727,-52.006894173410245,812.0121990215467,55.61039007135841,0.5583679609440293,1.9210605795517346,14,thrust_var,0
Heavy,8.429549134558663,-52.40128390040244,816.2886746349983,69.04377723046454,0.6820778009699023,1.9264574539409247,14,thrust_var,0
Heavy,8.297983742416141,-52.55363784822453,812.0336316455376,75.28947850682849,0.7843152498255563,3.0834255709937155,14,mass_loss,-2
Heavy,8.57657747852155,-51.87440821228674,814.2603504348267,66.07533496414425,0.654422046184783,1.038790526322575,14,thrust_var,0
Heavy,7.655738308461257,-52.0083565315178,812.6361243421209,75.61179897783501,0.6586666175369089,0.0,14,mass_loss,-2
Heavy,8.412724028887652,-52.533744051604465,815.2305397751417,65.0457986900976,0.5367176515900617,2.458875481810783,14,thrust_var,0
Heavy,7.935331413887084,-53.080964837888295,814.7847259279714,73.41138177453435,0.5927880443612802,0.0,14,mass_loss,-4
Small,28.22103624250106,-68.05534847182776,879.6809465585133,0.9184205373905242,0.6627630665881029,18.2569828927936,30,wind_gust,3
Small,26.081389995227003,-68.49754068857723,879.6721938416256,0.7576584458401326,0.47606282039761344,12.45117396005834,30,thrust_var,10
Small,27.40695337010253,-68.19705286509789,882.4014317159729,0.8263540039232777,0.5713208700776572,15.741985941382023,30,thrust_var,0
Small,25.255947819204415,-67.79731500093978,883.3452815854243,0.8906580975550028,0.5525364071525666,18.79592200269965,30,drag_change,0
Small,26.73363668138411,-67.51787305164079,880.0501129909754,0.7966061504158453,0.6687916190021844,11.35725525377865,30,thrust_var,10
Small,27.507827624479095,-67.79928029266942,885.4297685697843,0.856872689235595,0.5718088848117063,13.94314371076564,30,mass_loss,0
Small,25.637907731660686,-68.02784998027361,883.5859040168298,0.8325005470748391,0.5403346022738915,13.766426796133526,30,thrust_var,0
Small,27.053327764929218,-69.20001722195893,883.0384020965938,0.7976308336454829,0.6578623706146851,15.963079100408908,30,thrust_var,0
Small,28.048414676718792,-67.8840892720043,885.5202400388044,0.8736021341608808,0.539154436215132,34.235556658937334,30,wind_gust,1
Small,24.990140997467602,-67.878209583134,878.5818958463824,0.9253100089403895,0.5898270391503888,13.533423909481112,30,mass_loss,0
Heavy,19.03516127546842,-38.88184683938297,949.4764991027988,53.96296797287161,0.5191599958099501,35.97485290211263,14,wind_gust,-2
Heavy,20.09466349892781,-38.97673584236952,948.2936862465834,51.75537789502631,0.4435406031349787,9.692381365367627,14,drag_change,-4
Heavy,17.801173707241567,-39.669757138366826,951.3766297351582,55.07972518887667,0.5480902772182729,7.824737844865785,14,mass_loss,-4
Heavy,19.541110843853986,-39.136347123257394,944.8015868638273,43.66724907526831,0.5645733564358435,12.24337399603646,14,thrust_var,0
Heavy,20.977993139544886,-39.59547058833929,950.1368395122923,57.45493128636898,0.5785585397518171,10.904507015909171,14,thrust_var,0
Heavy,19.15614117359587,-38.7682240501843,952.0947545070316,52.805614062878256,0.6339673379295979,14.190487245331324,14,mass_loss,0
Heavy,19.528736265909455,-39.801244644704965,953.5677859643351,52.11667242596789,0.5134388448748617,12.710618382197431,14,drag_change,0
Heavy,19.00702420307856,-39.86845137104046,953.261023370305,47.64050197620917,0.555513066258374,17.041123958694655,14,thrust_var,0
Heavy,18.077920638052497,-39.034304080055975,952.4664036194532,54.7999242208419,0.6487487134075101,16.781050114298733,14,mass_loss,0
Heavy,18.858305445738115,-39.39577954248073,947.8422077049082,42.35661493040635,0.5969639224552529,13.673652767349408,14,thrust_var,0
Small,16.82928798654509,-67.21268905058227,504.80910735885465,0.8319565370037892,0.4747619791878803,27.735379202506202,33,wind_gust,2
Small,16.115052672300333,-67.32128302946731,505.7835411794277,0.8436829628678868,0.6273783437631942,13.11510968867427,33,drag_change,0
Small,16.93753360513706,-67.66799087089922,503.6061825769425,0.7653745970879638,0.5038258363335262,27.416463764891994,33,wind_gust,2
Small,16.651879358898405,-67.75429867402617,505.36162065711983,0.8503367545195811,0.40031870123912006,24.561524561930476,33,wind_gust,2
Small,15.945083437445,-67.4359054881842,503.51757860457275,0.8563570452662355,0.5518467874044517,29.37613405136588,33,wind_gust,4
Small,16.86239687914803,-67.13862836757205,503.3825053586705,0.8302978791898558,0.4338827136032929,14.593885415957361,33,mass_loss,0
Small,17.132713174501696,-67.53080469651265,506.29931316746433,0.7943444233166391,0.5056499069097719,22.202976993448424,33,wind_gust,2
Small,16.483388544115854,-68.03080576874922,506.13363550589554,0.8135446477690724,0.536645852834088,11.869174327654223,33,drag_change,2
Small,16.12956529284422,-67.47343361795355,503.117324108376,0.7808545723775971,0.5756357128192165,14.426396208282501,33,drag_change,0
Small,15.794210266577185,-67.49277408832715,502.5981565725909,0.7965768470079334,0.5541961510869436,14.784299706249417,33,thrust_var,7
Micro,26.734516846183837,-24.035059606888264,735.2588542327227,0.19716046936420376,0.40395850410359413,7.994569495740797,20,drag_change,0
Micro,27.23518287726708,-23.54513487443537,736.5532097712497,0.19744696994823324,0.49243526444318036,11.176592288451483,20,drag_change,0
Micro,27.387413096263515,-24.678256210173423,735.5498030627963,0.20903220457956653,0.4907179989586214,7.92706931852476,20,drag_change,2
Micro,26.272518141556574,-22.690804719185323,738.136475000758,0.21217073537886982,0.5253396235658219,7.860977703869057,20,mass_loss,0
Micro,27.712033869952226,-24.54456049039393,738.3882912906485,0.2004170000938102,0.4165069831343628,19.21925445815243,20,wind_gust,0
Micro,27.000216278360078,-23.907534707096804,737.4569292329012,0.19782152031369138,0.4913592261406853,8.433401036401104,20,thrust_var,0
Micro,28.56770933456397,-23.570439833534934,733.2052265955177,0.20337074217283366,0.47875787921129287,27.240318523866208,20,wind_gust,2
Micro,27.474384223689896,-23.755626430323066,738.9838614271858,0.18711444637534222,0.57246165506797,10.704702397739853,20,mass_loss,0
Micro,27.53503099645159,-23.17854155990928,735.4031365902678,0.1850556351619473,0.517157144594687,9.551866329077514,20,thrust_var,0
Micro,27.646583018070974,-24.06655516582144,735.0823788315791,0.20763407269980894,0.5044282345840698,18.76951454436776,20,wind_gust,0
Medium,32.38595685379451,-48.02627404934589,844.7009156863819,2.707735963351974,0.4878492240067141,20.015833399710647,30,wind_gust,0
Medium,30.996585596079143,-48.03463868281538,844.2532129359773,3.0149823947080847,0.46807616961677684,5.468365026344403,30,thrust_var,0
Medium,32.17576080614799,-48.03274691320228,843.9984836778256,2.728967909566096,0.5101389330461448,6.10582655487927,30,mass_loss,-8
Medium,32.081664997270295,-48.84725859168342,841.7573398015768,2.3780620581990255,0.5735522356791483,3.1946483171041056,30,thrust_var,3
Medium,36.41036623499813,-48.10497153889537,839.9196808039857,2.591980825288618,0.4878948918928966,6.901370817577712,30,mass_loss,0
Medium,31.25832264357435,-47.855913649609455,843.919879364048,2.860559623406693,0.4466090353396792,19.36352589629736,30,wind_gust,0
Medium,31.399416593458984,-49.021374688023954,838.588422953925,2.631170650688858,0.4545527964486498,5.819478121042319,30,thrust_var,0
Medium,33.47813451251616,-48.11357328815172,839.9895318696059,2.6263814175103746,0.5450966134819253,6.281861349111395,30,thrust_var,3
Medium,31.57178635253544,-48.2213017914532,840.7542385335034,2.790086171838633,0.5063177086644154,4.310020442691707,30,drag_change,0
Medium,31.352166253225406,-48.246856280892075,842.2719439607291,3.012686310268731,0.6171017693719978,1.7174923585943636,30,drag_change,-4
Small,12.334969264564842,-72.83518345280895,896.2826032381312,1.4004066680905372,0.4546244321807291,5.423730802014222,73,thrust_var,12
Small,14.033509478950796,-73.39364876594661,891.841898566825,1.3860680406698398,0.3775395451692881,2.7208267630006464,73,drag_change,7
Small,14.186200377346461,-73.41544965274826,891.6376835339856,1.4475225739006903,0.49957500137426397,2.774077452660915,73,drag_change,-3
Small,13.091820329297917,-73.52072941021545,899.888219450524,1.4834981135640886,0.4278217128239958,5.019250565615011,73,thrust_var,7
Small,13.779202817720053,-73.92862106559103,893.1489035715057,1.481204960259817,0.45583110585374903,5.956022455824072,73,thrust_var,7
Small,13.563713743574196,-73.77715858260099,893.0112766678742,1.5123782271455017,0.3781205574387789,4.808316029395092,73,drag_change,0
Small,13.769860700239459,-72.63909539502411,894.8401203451393,1.583149932627131,0.34148074970594683,7.527922203868284,73,drag_change,7
Small,12.674928969752186,-73.34219291249462,895.4334410432126,1.557483114524632,0.487037383751616,6.456856841359556,73,drag_change,-3
Small,12.375605039491317,-73.68234736659188,898.2046955306413,1.6014966592437767,0.49462700466696385,4.194339400297254,73,mass_loss,-13
